blocker_violations,bugs,classes,code_smells,cognitive_complexity,comment_lines,comment_lines_density,file_complexity,confirmed_issues,coverage,critical_violations,complexity,last_commit_date,development_cost,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,files,functions,info_violations,violations,line_coverage,lines,ncloc,ncloc_language_distribution,lines_to_cover,sqale_rating,major_violations,minor_violations,open_issues,reliability_rating,reliability_remediation_effort,reopened_issues,security_hotspots,security_hotspots_reviewed,security_rating,security_remediation_effort,security_review_rating,security_hotspots_reviewed_status,security_hotspots_to_review_status,skipped_tests
0,10,21,42,74,57,3.1,4.0,0,0.0,10,265,1659647183665,52710,2,2,20,0.7,0,0,78,210,2,52,0.0,2948,1757,css=95;js=405;ts=937;web=320,486,1.0,13,27,52,3.0,27,0,4,0.0,1.0,0,5.0,0,4,
0,49,46,107,24,119,5.2,2.0,0,0.0,58,178,1659686409663,64650,0,0,0,0.0,0,0,97,133,0,156,0.0,2647,2155,css=6;js=53;ts=1207;web=889,157,1.0,28,70,156,3.0,165,0,0,,1.0,0,1.0,0,0,
0,0,0,0,0,1,3.3,1.0,0,0.0,0,1,1606359563000,870,0,0,0,0.0,0,0,1,1,0,0,0.0,33,29,js=29,2,1.0,0,0,0,1.0,0,0,0,,1.0,0,1.0,0,0,
0,20,22,16,20,23,1.6,2.8,0,0.0,3,117,1659663793986,43020,2,2,70,3.9,0,0,55,87,0,36,0.0,1795,1434,css=277;js=37;ts=772;web=348,131,1.0,26,7,36,3.0,32,0,0,,1.0,0,1.0,0,0,
4,32,39,54,44,194,6.6,3.1,0,0.0,15,325,1659674456961,81900,4,4,108,3.0,0,0,129,262,0,86,0.0,3592,2730,css=281;js=71;ts=1728;web=650,518,1.0,41,26,86,5.0,52,0,1,0.0,1.0,0,5.0,0,1,
0,3,4,7,3,36,11.0,1.6,0,0.0,1,23,1560863958000,8760,0,0,0,0.0,0,0,16,19,0,10,0.0,491,292,css=30;js=53;ts=151;web=58,59,1.0,8,1,10,3.0,3,0,0,,1.0,0,1.0,0,0,
0,8,5,17,25,79,12.2,2.6,0,0.0,2,54,1539355314000,17010,0,0,0,0.0,0,0,25,37,0,25,0.0,810,567,css=61;js=60;ts=333;web=113,148,1.0,15,8,25,3.0,12,0,1,0.0,1.0,0,5.0,0,1,
0,12,40,55,18,114,5.0,2.4,0,0.0,6,178,1659670215137,65100,4,4,322,12.1,0,0,87,148,0,67,0.0,2658,2170,css=108;js=53;ts=1224;web=785,295,1.0,35,26,67,3.0,30,0,0,,1.0,0,1.0,0,0,
0,10,62,55,77,21,0.5,3.8,0,0.0,31,563,1659674266594,134460,0,0,0,0.0,0,0,185,470,0,65,0.0,5391,4482,css=489;js=53;ts=3129;web=811,873,1.0,11,23,65,3.0,50,0,0,,1.0,0,1.0,0,0,
4,41,0,84,1468,716,10.2,23.3,0,0.0,19,910,1659649323789,188130,4,2,88,1.1,0,0,47,237,1,125,0.0,7708,6271,css=2568;js=3042;web=661,1487,1.0,89,12,125,3.0,67,0,4,0.0,1.0,0,5.0,0,4,
0,20,34,49,20,33,1.6,2.9,0,0.0,8,248,1659649895433,59670,0,0,0,0.0,0,0,104,212,0,69,0.0,2505,1989,css=223;js=53;ts=1372;web=341,403,1.0,29,32,69,3.0,25,0,0,,1.0,0,1.0,0,0,
